Easting,Northing,Sonde,DyeConc,UTCtimeStamp
543891.9721,5408855.962,3_5A,0.49,9/28/2017 9:40:56
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:41:26
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:41:56
543891.9721,5408855.962,3_5A,0.5,9/28/2017 9:42:26
543891.9721,5408855.962,3_5A,0.48,9/28/2017 9:42:56
543891.9721,5408855.962,3_5A,0.43,9/28/2017 9:43:26
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:43:56
543891.9721,5408855.962,3_5A,0.46,9/28/2017 9:44:26
543891.9721,5408855.962,3_5A,0.46,9/28/2017 9:44:56
543891.9721,5408855.962,3_5A,0.46,9/28/2017 9:45:26
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:45:56
543891.9721,5408855.962,3_5A,0.43,9/28/2017 9:46:26
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:46:56
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:47:26
543891.9721,5408855.962,3_5A,0.42,9/28/2017 9:47:56
543891.9721,5408855.962,3_5A,0.46,9/28/2017 9:48:26
543891.9721,5408855.962,3_5A,0.44,9/28/2017 9:48:56
543891.9721,5408855.962,3_5A,0.46,9/28/2017 9:49:26
543891.9721,5408855.962,3_5A,0.46,9/28/2017 9:49:56
543891.9721,5408855.962,3_5A,0.44,9/28/2017 9:50:26
543891.9721,5408855.962,3_5A,0.48,9/28/2017 9:50:56
543891.9721,5408855.962,3_5A,0.46,9/28/2017 9:51:26
543891.9721,5408855.962,3_5A,0.47,9/28/2017 9:51:56
543891.9721,5408855.962,3_5A,0.47,9/28/2017 9:52:26
543891.9721,5408855.962,3_5A,0.44,9/28/2017 9:52:56
543891.9721,5408855.962,3_5A,0.43,9/28/2017 9:53:26
543891.9721,5408855.962,3_5A,0.44,9/28/2017 9:53:56
543891.9721,5408855.962,3_5A,0.41,9/28/2017 9:54:26
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:54:56
543891.9721,5408855.962,3_5A,0.43,9/28/2017 9:55:26
543891.9721,5408855.962,3_5A,0.37,9/28/2017 9:55:56
543891.9721,5408855.962,3_5A,0.43,9/28/2017 9:56:26
543891.9721,5408855.962,3_5A,0.44,9/28/2017 9:56:56
543891.9721,5408855.962,3_5A,0.42,9/28/2017 9:57:26
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:57:56
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:58:26
543891.9721,5408855.962,3_5A,0.45,9/28/2017 9:58:56
543891.9721,5408855.962,3_5A,0.44,9/28/2017 9:59:26
543891.9721,5408855.962,3_5A,0.4,9/28/2017 9:59:56
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:0:26
543891.9721,5408855.962,3_5A,0.43,9/28/2017 10:0:56
543891.9721,5408855.962,3_5A,0.42,9/28/2017 10:1:26
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:1:56
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:2:26
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:2:56
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:3:26
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:3:56
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:4:26
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:4:56
543891.9721,5408855.962,3_5A,0.38,9/28/2017 10:5:26
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:5:56
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:6:26
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:6:56
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:7:26
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:7:56
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:8:26
543891.9721,5408855.962,3_5A,0.38,9/28/2017 10:8:56
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:9:26
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:9:56
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:10:26
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:10:56
543891.9721,5408855.962,3_5A,0.38,9/28/2017 10:11:26
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:11:56
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:12:26
543891.9721,5408855.962,3_5A,0.41,9/28/2017 10:12:56
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:13:26
543891.9721,5408855.962,3_5A,0.36,9/28/2017 10:13:56
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:14:26
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:14:56
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:15:26
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:15:56
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:16:26
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:16:56
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:17:26
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:17:56
543891.9721,5408855.962,3_5A,0.4,9/28/2017 10:18:26
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:18:56
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:19:26
543891.9721,5408855.962,3_5A,0.36,9/28/2017 10:19:56
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:20:26
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:20:56
543891.9721,5408855.962,3_5A,0.36,9/28/2017 10:21:26
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:21:56
543891.9721,5408855.962,3_5A,0.38,9/28/2017 10:22:26
543891.9721,5408855.962,3_5A,0.36,9/28/2017 10:22:56
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:23:26
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:23:56
543891.9721,5408855.962,3_5A,0.38,9/28/2017 10:24:26
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:24:56
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:25:26
543891.9721,5408855.962,3_5A,0.36,9/28/2017 10:25:56
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:26:26
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:26:56
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:27:26
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:27:56
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:28:26
543891.9721,5408855.962,3_5A,0.39,9/28/2017 10:28:56
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:29:26
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:29:56
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:30:26
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:30:56
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:31:26
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:31:56
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:32:26
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:32:56
543891.9721,5408855.962,3_5A,0.37,9/28/2017 10:33:26
543891.9721,5408855.962,3_5A,0.36,9/28/2017 10:33:56
543891.9721,5408855.962,3_5A,0.36,9/28/2017 10:34:26
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:34:56
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:35:26
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:35:56
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:36:26
543891.9721,5408855.962,3_5A,0.32,9/28/2017 10:36:56
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:37:26
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:37:56
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:38:26
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:38:56
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:39:26
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:39:56
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:40:26
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:40:56
543891.9721,5408855.962,3_5A,0.32,9/28/2017 10:41:26
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:41:56
543891.9721,5408855.962,3_5A,0.34,9/28/2017 10:42:26
543891.9721,5408855.962,3_5A,0.31,9/28/2017 10:42:56
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:43:26
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:43:56
543891.9721,5408855.962,3_5A,0.32,9/28/2017 10:44:26
543891.9721,5408855.962,3_5A,0.32,9/28/2017 10:44:56
543891.9721,5408855.962,3_5A,0.32,9/28/2017 10:45:26
543891.9721,5408855.962,3_5A,0.31,9/28/2017 10:45:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:46:26
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:46:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:47:26
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:47:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:48:26
543891.9721,5408855.962,3_5A,0.33,9/28/2017 10:48:56
543891.9721,5408855.962,3_5A,0.35,9/28/2017 10:49:26
543891.9721,5408855.962,3_5A,0.31,9/28/2017 10:49:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 10:50:26
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:50:56
543891.9721,5408855.962,3_5A,0.32,9/28/2017 10:51:26
543891.9721,5408855.962,3_5A,0.31,9/28/2017 10:51:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:52:26
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:52:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:53:26
543891.9721,5408855.962,3_5A,0.31,9/28/2017 10:53:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:54:26
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:54:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:55:26
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:55:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:56:26
543891.9721,5408855.962,3_5A,0.31,9/28/2017 10:56:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:57:26
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:57:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:58:26
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:58:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 10:59:26
543891.9721,5408855.962,3_5A,0.29,9/28/2017 10:59:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 11:0:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:0:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:1:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:1:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:2:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:2:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:3:26
543891.9721,5408855.962,3_5A,0.29,9/28/2017 11:3:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 11:4:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:4:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 11:5:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:5:56
543891.9721,5408855.962,3_5A,0.29,9/28/2017 11:6:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:6:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:7:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:7:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:8:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:8:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:9:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:9:56
543891.9721,5408855.962,3_5A,0.3,9/28/2017 11:10:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:10:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:11:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:11:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:12:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:12:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:13:26
543891.9721,5408855.962,3_5A,0.29,9/28/2017 11:13:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:14:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:14:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:15:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:15:56
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:16:26
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:16:56
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:17:26
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:17:56
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:18:26
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:18:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:19:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:19:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:20:26
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:20:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:21:26
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:21:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:22:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:22:56
543891.9721,5408855.962,3_5A,0.25,9/28/2017 11:23:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:23:56
543891.9721,5408855.962,3_5A,0.28,9/28/2017 11:24:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:24:56
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:25:26
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:25:56
543891.9721,5408855.962,3_5A,0.27,9/28/2017 11:26:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:26:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:27:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:27:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:28:26
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:28:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:29:26
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:29:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:30:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:30:56
543891.9721,5408855.962,3_5A,0.25,9/28/2017 11:31:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:31:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:32:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:32:56
543891.9721,5408855.962,3_5A,0.25,9/28/2017 11:33:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:33:56
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:34:26
543891.9721,5408855.962,3_5A,0.25,9/28/2017 11:34:56
543891.9721,5408855.962,3_5A,0.25,9/28/2017 11:35:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:35:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:36:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:36:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:37:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:37:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:38:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:38:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:39:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:39:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:40:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:40:56
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:41:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:41:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:42:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:42:56
543891.9721,5408855.962,3_5A,0.25,9/28/2017 11:43:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:43:56
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:44:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:44:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:45:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:45:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:46:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:46:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:47:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:47:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:48:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:48:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:49:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:49:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:50:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:50:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:51:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 11:51:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:52:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:52:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:53:26
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:53:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 11:54:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:54:56
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:55:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:55:56
543891.9721,5408855.962,3_5A,0.22,9/28/2017 11:56:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:56:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:57:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 11:57:56
543891.9721,5408855.962,3_5A,0.25,9/28/2017 11:58:26
543891.9721,5408855.962,3_5A,0.26,9/28/2017 11:58:56
543891.9721,5408855.962,3_5A,0.24,9/28/2017 11:59:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 11:59:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 12:0:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 12:0:56
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:1:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 12:1:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:2:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:2:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 12:3:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:3:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:4:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:4:56
543891.9721,5408855.962,3_5A,0.23,9/28/2017 12:5:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:5:56
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:6:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:6:56
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:7:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:7:56
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:8:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 12:8:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:9:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:9:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:10:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:10:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:11:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:11:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:12:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:12:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:13:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:13:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:14:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:14:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:15:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:15:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:16:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:16:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:17:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:17:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:18:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:18:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:19:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:19:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:20:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:20:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:21:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:21:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:22:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:22:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:23:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:23:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:24:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:24:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:25:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:25:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:26:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:26:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:27:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:27:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:28:26
543891.9721,5408855.962,3_5A,0.22,9/28/2017 12:28:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:29:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:29:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:30:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:30:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:31:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:31:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:32:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:32:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:33:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:33:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:34:26
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:34:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:35:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:35:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:36:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:36:56
543891.9721,5408855.962,3_5A,0.21,9/28/2017 12:37:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:37:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:38:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:38:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:39:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:39:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:40:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:40:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:41:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:41:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:42:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:42:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:43:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:43:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:44:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:44:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:45:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:45:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:46:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:46:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:47:26
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:47:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:48:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:48:56
543891.9721,5408855.962,3_5A,0.2,9/28/2017 12:49:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:49:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:50:26
543891.9721,5408855.962,3_5A,0.17,9/28/2017 12:50:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:51:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:51:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:52:26
543891.9721,5408855.962,3_5A,0.17,9/28/2017 12:52:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:53:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:53:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:54:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:54:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:55:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:55:56
543891.9721,5408855.962,3_5A,0.16,9/28/2017 12:56:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:56:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:57:26
543891.9721,5408855.962,3_5A,0.17,9/28/2017 12:57:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 12:58:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:58:56
543891.9721,5408855.962,3_5A,0.18,9/28/2017 12:59:26
543891.9721,5408855.962,3_5A,0.17,9/28/2017 12:59:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 13:0:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 13:0:56
543891.9721,5408855.962,3_5A,0.19,9/28/2017 13:1:26
543891.9721,5408855.962,3_5A,0.19,9/28/2017 13:1:56
543891.9721,5408855.962,3_5A,0.17,9/28/2017 13:2:26
543891.9721,5408855.962,3_5A,0.23,9/28/2017 13:2:56
543891.9721,5408855.962,3_5A,0.17,9/28/2017 13:3:26
543891.9721,5408855.962,3_5A,0.17,9/28/2017 13:3:56
543891.9721,5408855.962,3_5A,0.16,9/28/2017 13:4:26
543891.9721,5408855.962,3_5A,0.18,9/28/2017 13:4:56
543891.9721,5408855.962,3_5A,0.16,9/28/2017 13:5:26
